"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000148344",42.5423754196523,0.616270641641455,0.281129277546935,2.19212544142994,0.0283704501745716,0.0512711442767797,"PTGES","9536","prostaglandin E synthase"
"ENSG00000169760",83.6328985860112,0.450508156279134,0.205540410478384,2.19182279158926,0.0283923047410983,0.0513043556828125,"NLGN1","22871","neuroligin 1"
"ENSG00000139998",258.790146531213,-0.247590859355906,0.11298104985784,-2.1914370566342,0.0284201799659871,0.0513484368378856,"RAB15","376267","RAB15, member RAS oncogene family"
"ENSG00000174842",143.772519644282,0.32693984302998,0.149221244142141,2.19097384497447,0.0284536852150694,0.0514026780535245,"GLMN","11146","glomulin, FKBP associated protein"
"ENSG00000187097",402.955147987322,-0.217874605743496,0.0994546645106313,-2.19069268209342,0.0284740390148292,0.0514331502968646,"ENTPD5","957","ectonucleoside triphosphate diphosphohydrolase 5 (inactive)"
"ENSG00000171316",27.8593405642131,0.751506482628579,0.343067741473837,2.19054837216716,0.0284844906950918,0.0514457308991778,"CHD7","55636","chromodomain helicase DNA binding protein 7"
"ENSG00000145681",3.93240966859041,2.35403167598261,1.07477416724528,2.19025703047566,0.0285056012561583,0.0514740815848757,"HAPLN1","1404","hyaluronan and proteoglycan link protein 1"
"ENSG00000153944",588.187371204129,0.193120535094007,0.0881734131152199,2.19023544933719,0.0285071655571384,0.0514740815848757,"MSI2","124540","musashi RNA binding protein 2"
"ENSG00000138399",198.079782941559,0.287310951050504,0.131191817707351,2.19000663357989,0.0285237557328233,0.0514977352033865,"FASTKD1","79675","FAST kinase domains 1"
"ENSG00000072422",396.080491730453,0.215114889163756,0.0982298726662942,2.18991314276201,0.0285305366320326,0.0515036752072689,"RHOBTB1","9886","Rho related BTB domain containing 1"
"ENSG00000144230",1.31577729805538,-3.90459279309727,1.78377097791938,-2.18895409860948,0.0286001764232622,0.0516104455661461,"GPR17","2840","G protein-coupled receptor 17"
"ENSG00000003393",809.982396652841,-0.164006199916828,0.0749244201243312,-2.18895521172767,0.0286000955107932,0.0516104455661461,"ALS2","57679","alsin Rho guanine nucleotide exchange factor ALS2"
"ENSG00000102312",133.491866901918,0.343554491602582,0.156948506032603,2.18896312100745,0.0285995205915778,0.0516104455661461,"PORCN","64840","porcupine O-acyltransferase"
"ENSG00000100804",2177.76827959473,-0.108033443508901,0.049356491298222,-2.18883961698453,0.0286084991359984,0.0516191508196797,"PSMB5","5693","proteasome 20S subunit beta 5"
"ENSG00000184056",211.207613829167,-0.277232636932095,0.126673042851505,-2.18856854379891,0.0286282142337442,0.0516484070438569,"VPS33B","26276","VPS33B late endosome and lysosome associated"
"ENSG00000136895",14.5698659735967,-1.04390248290735,0.477230904773416,-2.1874159289893,0.0287121743795477,0.0517935469856763,"GARNL3","84253","GTPase activating Rap/RanGAP domain like 3"
"ENSG00000100483",103.524748482947,0.393677100803638,0.180041538152184,2.18659041043558,0.0287724380270601,0.0518959108375606,"VCPKMT","79609","valosin containing protein lysine methyltransferase"
"ENSG00000188523",2.14305671273626,3.38209564204282,1.54718199218436,2.1859714365392,0.028817695131891,0.0519711861601173,"CFAP77","389799","cilia and flagella associated protein 77"
"ENSG00000089486",479.366479000459,0.19072999138525,0.0872566421915896,2.18585068820851,0.0288265309485077,0.051980767246918,"CDIP1","29965","cell death inducing p53 target 1"
"ENSG00000090372",1412.03298988623,-0.131041286672552,0.0599650393132512,-2.18529476797314,0.0288672407726813,0.052047815026291,"STRN4","29888","striatin 4"
"ENSG00000166250",3551.52861741031,-0.0962671712273669,0.044068110488952,-2.18450871070366,0.028924887910097,0.0521453807704755,"CLMP","79827","CXADR like membrane protein"
"ENSG00000104714",202.231131663756,0.288397821671729,0.1320425840929,2.18412736809833,0.0289528901420392,0.0521894857856623,"ERICH1","157697","glutamate rich 1"
"ENSG00000232119",419.747313735416,-0.198088075441002,0.0907472081853309,-2.18285586303053,0.029046426260376,0.0523516947282662,"MCTS1","28985","MCTS1 re-initiation and release factor"
"ENSG00000165186",1.39822807519882,3.84527801981597,1.76175894707839,2.18263572675069,0.0290626465979521,0.0523745313186985,"PTCHD1","139411","patched domain containing 1"
"ENSG00000008311",171.137296286019,0.30215080618399,0.138446114849254,2.18244337526542,0.0290768260454688,0.0523936848406017,"AASS","10157","aminoadipate-semialdehyde synthase"
"ENSG00000278535",60.1279255095039,-0.512713823793827,0.234944831845124,-2.18227325865082,0.0290893713808057,0.0524098895289299,"DHRS11","79154","dehydrogenase/reductase 11"
"ENSG00000121481",404.329524087635,0.204371492535916,0.093670562676929,2.18181130437741,0.0291234619346493,0.0524649032214671,"RNF2","6045","ring finger protein 2"
"ENSG00000105617",107.649110243342,0.390049920313453,0.178858857109175,2.18076938776014,0.029200477860347,0.0525972226042681,"LENG1","79165","leukocyte receptor cluster member 1"
"ENSG00000143457",356.439309515326,0.214739149457984,0.0985038897011755,2.18000680084232,0.0292569574376988,0.0526925231977305,"GOLPH3L","55204","golgi phosphoprotein 3 like"
"ENSG00000185633",20.0051800899474,-0.891350354279364,0.40890626082532,-2.17984031958889,0.0292693000538098,0.0527083184418297,"NDUFA4L2","56901","NDUFA4 mitochondrial complex associated like 2"
"ENSG00000147400",688.155609415832,0.161546562292564,0.0741193725110672,2.17954573574462,0.029291150939953,0.0527412302865592,"CETN2","1069","centrin 2"
"ENSG00000115524",4752.2378191257,0.109576727157471,0.0502928833691653,2.17877202134434,0.0293486083998145,0.0528382389665482,"SF3B1","23451","splicing factor 3b subunit 1"
"ENSG00000112667",158.323056814126,-0.312436112098352,0.143416343045321,-2.17852516292107,0.0293669609547804,0.0528648294200623,"DNPH1","10591","2'-deoxynucleoside 5'-phosphate N-hydrolase 1"
"ENSG00000172830",353.222837816434,0.223280779276149,0.102506226108881,2.17821675572158,0.0293899031919609,0.0528996744777591,"SSH3","54961","slingshot protein phosphatase 3"
"ENSG00000253368",2868.61778249008,0.116235370914639,0.0533889569368574,2.17714256999082,0.0294699316793824,0.0530372495727749,"TRNP1","388610","TMF1 regulated nuclear protein 1"
"ENSG00000148672",2303.33716854254,-0.107006670906737,0.0491663541153599,-2.17642070135332,0.0295238172515143,0.0531277472531822,"GLUD1","2746","glutamate dehydrogenase 1"
"ENSG00000100906",465.873244793438,-0.230572841345752,0.10595459662294,-2.17614760184771,0.0295442254870659,0.0531579881507525,"NFKBIA","4792","NFKB inhibitor alpha"
"ENSG00000008324",111.439883533863,0.375727204936266,0.172676361703209,2.17590410887888,0.0295624315098524,0.0531842597849485,"SS18L2","51188","SS18 like 2"
"ENSG00000179085",124.570275690873,0.357935903272353,0.1645349742402,2.17543962871877,0.0295971875538733,0.0532402956803032,"DPM3","54344","dolichyl-phosphate mannosyltransferase subunit 3, regulatory"
"ENSG00000277877",4.08180469995357,2.22012676526607,1.02057150646569,2.17537600373982,0.0296019512087676,0.0532423732944237,NA,NA,NA
"ENSG00000197406",4.50462433505108,2.03905980728688,0.937370516788536,2.17529756992226,0.0296078245211285,0.0532464460000889,"DIO3","1735","iodothyronine deiodinase 3"
"ENSG00000168101",411.016522164562,-0.200943574643331,0.0924051497951429,-2.17459281315827,0.0296606433724251,0.0533284343549549,"NUDT16L1","84309","nudix hydrolase 16 like 1"
"ENSG00000171817",8.79763466319766,1.38296138604355,0.635951799405546,2.17463239719783,0.0296576745521745,0.0533284343549549,"ZNF540","163255","zinc finger protein 540"
"ENSG00000132530",4.63010762074265,-1.97853625821928,0.909997257293965,-2.17422222139746,0.0296884503150617,0.0533719259106153,"XAF1","54739","XIAP associated factor 1"
"ENSG00000197124",35.6620416086047,0.668371163374917,0.307416434586298,2.17415560190974,0.0296934514110173,0.0533744130260903,"ZNF682","91120","zinc finger protein 682"
"ENSG00000127337",87.0574374128154,-0.420175501462377,0.193309481165658,-2.17358972218391,0.0297359609747132,0.0534443133415664,"YEATS4","8089","YEATS domain containing 4"
"ENSG00000121753",399.280524886473,-0.204855621250961,0.0943070178016307,-2.17222032915793,0.0298390480154182,0.0536230590035908,"ADGRB2","576","adhesion G protein-coupled receptor B2"
"ENSG00000131389",1090.20022176996,-0.136602261258845,0.0629107624113726,-2.17136553465375,0.0299035520378432,0.0537324329273339,"SLC6A6","6533","solute carrier family 6 member 6"
"ENSG00000130669",666.238792734183,-0.166036089893613,0.0764738699496808,-2.17114800130899,0.0299199865385438,0.0537554166329366,"PAK4","10298","p21 (RAC1) activated kinase 4"
"ENSG00000264230",36.7617124967096,-0.647569249494365,0.298311195874256,-2.17078426304633,0.0299474840702546,0.0537982685952194,"ANXA8L1","728113","annexin A8 like 1"
"ENSG00000036549",851.050413698426,0.156987944242649,0.0723456010275126,2.16997221687255,0.0300089507416795,0.0539021255469613,"ZZZ3","26009","zinc finger ZZ-type containing 3"
"ENSG00000173085",104.97726078549,-0.399290261102015,0.184043082480985,-2.16954778044032,0.0300411209782969,0.0539533413163472,"COQ2","27235","coenzyme Q2, polyprenyltransferase"
"ENSG00000058091",816.758641648903,0.163053037128273,0.0751688292886288,2.16915759725606,0.0300707211291772,0.0539999293500342,"CDK14","5218","cyclin dependent kinase 14"
"ENSG00000114021",311.757624487968,-0.246458229326815,0.113647965697935,-2.16861100692182,0.0301122288197656,0.0540678865774397,"NIT2","56954","nitrilase family member 2"
"ENSG00000205413",311.626627865049,0.229201036229097,0.105697795438066,2.16845616579959,0.0301239962935546,0.0540824338421884,"SAMD9","54809","sterile alpha motif domain containing 9"
"ENSG00000130429",1738.25536852954,-0.115782164159861,0.053411842941445,-2.16772456787893,0.0301796490653885,0.0541757564558635,"ARPC1B","10095","actin related protein 2/3 complex subunit 1B"
"ENSG00000165752",148.938700306217,0.331360653372119,0.152929588582712,2.16675305572344,0.0302536886990525,0.0543020587671314,"STK32C","282974","serine/threonine kinase 32C"
"ENSG00000130147",4805.44692662328,-0.087104895643655,0.0402158790073127,-2.16593290495568,0.0303163144144655,0.0544078461100868,"SH3BP4","23677","SH3 domain binding protein 4"
"ENSG00000127663",1069.11640108487,0.135714328911112,0.0626841692747879,2.16504949305753,0.0303838952380823,0.0545224994335522,"KDM4B","23030","lysine demethylase 4B"
"ENSG00000048405",340.798760623421,0.222112965007952,0.102605976236652,2.16471762322758,0.0304093166311855,0.0545614809165159,"ZNF800","168850","zinc finger protein 800"
"ENSG00000241978",54.2658064049269,-0.524361707654855,0.242269639557523,-2.16437234402354,0.0304357845807172,0.0546023304601048,NA,NA,NA
"ENSG00000091127",254.168572691157,-0.262048348262194,0.121130915381447,-2.16334820418875,0.0305144081500714,0.0547367267898059,"PUS7","54517","pseudouridine synthase 7"
"ENSG00000120832",39.0600768037247,-0.618920394694055,0.286126176217606,-2.16310301586441,0.0305332572039912,0.0547638799887778,"MTERF2","80298","mitochondrial transcription termination factor 2"
"ENSG00000134186",761.644648013089,0.155265452016138,0.0717986072177158,2.16251342516052,0.0305786234149164,0.0548343203728558,"PRPF38B","55119","pre-mRNA processing factor 38B"
"ENSG00000144935",166.374688385338,-0.303990079882436,0.140573706407093,-2.16249601473905,0.03057996394387,0.0548343203728558,"TRPC1","7220","transient receptor potential cation channel subfamily C member 1"
"ENSG00000185515",348.849469116635,-0.239566081185509,0.110842132617021,-2.16132688472579,0.030670097585067,0.054989259906438,"BRCC3","79184","BRCA1/BRCA2-containing complex subunit 3"
"ENSG00000151746",581.470783302569,0.175737097638149,0.0813134646729545,2.16122998011424,0.0306775786378325,0.054995989698977,"BICD1","636","BICD cargo adaptor 1"
"ENSG00000196290",209.639240003896,-0.278797383446835,0.129034456649313,-2.16064290644898,0.0307229343375054,0.0550706078502679,"NIF3L1","60491","NGG1 interacting factor 3 like 1"
"ENSG00000101104",118.018006027679,0.365855086336916,0.169331178650086,2.1605890259167,0.0307270998828481,0.0550713838279326,"PABPC1L","80336","poly(A) binding protein cytoplasmic 1 like"
"ENSG00000163156",357.820253350218,0.23545958072106,0.10899005367542,2.1603767755017,0.0307435138438372,0.0550941094682345,"SCNM1","79005","sodium channel modifier 1"
"ENSG00000146021",35.5716725565492,-0.656454723815,0.303899534329213,-2.16010440839921,0.0307645878374268,0.0551251796154233,"KLHL3","26249","kelch like family member 3"
"ENSG00000240682",177.520448110458,0.308756916886992,0.142956592735756,2.15979487883923,0.030788552276515,0.0551614207999639,"ISY1","57461","ISY1 splicing factor homolog"
"ENSG00000162745",48.5037814443774,0.585890985758465,0.27137960335593,2.15893522767824,0.0308551923915269,0.0552673920777696,"OLFML2B","25903","olfactomedin like 2B"
"ENSG00000276293",2030.46745568777,0.11116857555478,0.051491778904951,2.15895775828579,0.0308534442409991,0.0552673920777696,"PIP4K2B","8396","phosphatidylinositol-5-phosphate 4-kinase type 2 beta"
"ENSG00000172534",2150.59967575243,0.117760965034411,0.0545743152173998,2.15780930214706,0.0309426613608738,0.0554173374263573,"HCFC1","3054","host cell factor C1"
"ENSG00000221887",2.71497754344894,-2.92180255888766,1.35472285322986,-2.1567529859865,0.0310249160718146,0.0555579089359817,"HMSD","284293","histocompatibility minor serpin domain containing"
"ENSG00000197265",663.184150796142,0.161399821216118,0.0748445368276213,2.1564676335408,0.0310471684683771,0.0555910101434996,"GTF2E2","2961","general transcription factor IIE subunit 2"
"ENSG00000147119",182.06743689297,-0.288420290827982,0.133756635760671,-2.15630640818485,0.031059747223281,0.0556067844354189,"CHST7","56548","carbohydrate sulfotransferase 7"
"ENSG00000064313",882.37753610353,0.146961551810818,0.0681625007707411,2.15604694882177,0.0310799993501065,0.0556362909987226,"TAF2","6873","TATA-box binding protein associated factor 2"
"ENSG00000197147",49.9625326511145,0.544674751571526,0.252715855828923,2.15528523046154,0.031139520842967,0.0557360779470018,"LRRC8B","23507","leucine rich repeat containing 8 VRAC subunit B"
"ENSG00000107672",144.961301887937,-0.344384804694279,0.159810973738716,-2.15495091881071,0.0311656751884189,0.0557761246639899,"NSMCE4A","54780","NSE4 homolog A, SMC5-SMC6 complex component"
"ENSG00000106803",1371.71178621163,-0.128611622146211,0.0597151263628519,-2.15375282578684,0.0312595610020503,0.0559373636172528,"SEC61B","10952","SEC61 translocon subunit beta"
"ENSG00000132406",201.682431922234,0.292799705189555,0.135978116363054,2.15328549196692,0.0312962482826292,0.0559962220666883,"TMEM128","85013","transmembrane protein 128"
"ENSG00000087266",645.828682883607,0.17174937820698,0.0797713000017697,2.15302217969583,0.0313169354506955,0.0560264418139399,"SH3BP2","6452","SH3 domain binding protein 2"
"ENSG00000118454",602.688235681468,0.172530532804505,0.0801401399675085,2.15286038774645,0.0313296524778019,0.0560423972669119,"ANKRD13C","81573","ankyrin repeat domain 13C"
"ENSG00000143869",4.48961166968976,2.06780270112522,0.960731301108245,2.15232156872575,0.0313720362042086,0.056111410129336,"GDF7","151449","growth differentiation factor 7"
"ENSG00000162073",56.2122222691217,-0.507694906254882,0.235935031109768,-2.15184198746086,0.0314098016310665,0.0561721470623946,"PAQR4","124222","progestin and adipoQ receptor family member 4"
"ENSG00000147155",220.294483635836,-0.286808949663788,0.133310898490562,-2.15142912478453,0.0314423444238668,0.0562235304362782,"EBP","10682","EBP cholestenol delta-isomerase"
"ENSG00000006606",7.14439038358089,1.70677414113078,0.793413238011199,2.15117930904336,0.0314620495212114,0.0562519484532178,"CCL26","10344","C-C motif chemokine ligand 26"
"ENSG00000128789",470.38964291259,0.189825355020841,0.088270306176279,2.15050069772901,0.0315156308616934,0.0563409206026201,"PSMG2","56984","proteasome assembly chaperone 2"
"ENSG00000130270",50.2740568963361,-0.546003991269845,0.25396954337863,-2.14987980057056,0.0315647237956735,0.0564218481804419,"ATP8B3","148229","ATPase phospholipid transporting 8B3"
"ENSG00000120370",174.655561777502,-0.292647156883826,0.13615464213489,-2.14937333237523,0.031604817648525,0.0564866722696957,"GORAB","92344","golgin, RAB6 interacting"
"ENSG00000182134",18.9046117928437,-0.987282344437334,0.459426577950353,-2.14894477555459,0.0316387778633849,0.056540519452081,"TDRKH","11022","tudor and KH domain containing"
"ENSG00000198933",227.211514054279,0.263042938570096,0.122413736567033,2.14880246242672,0.0316500621307938,0.056553835131129,"TBKBP1","9755","TBK1 binding protein 1"
"ENSG00000249853",4.96170087062378,1.88277053420155,0.877666911859804,2.14519940168634,0.0319369074369826,0.0570585606352794,"HS3ST5","222537","heparan sulfate-glucosamine 3-sulfotransferase 5"
"ENSG00000198576",10.9622447074875,1.21110156118315,0.564580736574267,2.14513440279916,0.0319421024975239,0.0570585606352794,"ARC","23237","activity regulated cytoskeleton associated protein"
"ENSG00000196605",61.1246194729161,0.490388495763875,0.228607725938904,2.14510902354601,0.0319441311405319,0.0570585606352794,"ZNF846","162993","zinc finger protein 846"
"ENSG00000185742",10.3141334185893,1.2311709376679,0.574214774052679,2.14409484621681,0.0320252879434452,0.057196598271104,"C11orf87","399947","chromosome 11 open reading frame 87"
"ENSG00000198435",3.55963442898598,2.44113547257789,1.13883351344618,2.14354024864518,0.0320697428175533,0.0572690614294579,"NRARP","441478","NOTCH regulated ankyrin repeat protein"
"ENSG00000132793",34.7403999157423,-0.643689962921884,0.300437058402069,-2.14251186702955,0.032152314769821,0.0574095669991455,"LPIN3","64900","lipin 3"
"ENSG00000168887",216.320399086859,0.274389802456178,0.128100875107585,2.14198226378807,0.0321949092882616,0.0574717110271036,"C2orf68","388969","chromosome 2 open reading frame 68"
"ENSG00000174125",7.06685833050701,-1.4831699226574,0.692419827052261,-2.14200960849357,0.0321927088461959,0.0574717110271036,"TLR1","7096","toll like receptor 1"
"ENSG00000172613",76.003780040708,0.454146234588461,0.21206455903062,2.14154706785723,0.0322299470742635,0.0575272972578858,"RAD9A","5883","RAD9 checkpoint clamp component A"
"ENSG00000129204",9.45296520917688,1.31914465988666,0.616227643202168,2.14067751493888,0.0323000529795021,0.0576454556259314,"USP6","9098","ubiquitin specific peptidase 6"
"ENSG00000135914",13.0630155570277,-1.06424158440029,0.497998541367879,-2.13703755331709,0.0325949373344203,0.0581646958674452,"HTR2B","3357","5-hydroxytryptamine receptor 2B"
"ENSG00000219626",33.9135043467765,-0.706632684151417,0.33070396214684,-2.13675300278881,0.0326180865011686,0.0581989658046005,"FAM228B","375190","family with sequence similarity 228 member B"
"ENSG00000144848",578.214534886045,-0.175643975737549,0.0822088606931155,-2.13655771721768,0.0326339818023748,0.058220286277175,"ATG3","64422","autophagy related 3"
"ENSG00000127184",1412.62908902494,-0.122502765159726,0.0573597248469476,-2.13569304048441,0.0327044420480462,0.0583389357969862,"COX7C","1350","cytochrome c oxidase subunit 7C"
"ENSG00000264522",739.684408801703,0.162766063448964,0.0762431218273252,2.13482947114358,0.0327749420430598,0.0584576275269953,"OTUD7B","56957","OTU deubiquitinase 7B"
"ENSG00000213398",79.9654890075275,0.433256264823899,0.203027761000058,2.13397548537106,0.0328447875891421,0.0585751234244171,"LCAT","3931","lecithin-cholesterol acyltransferase"
"ENSG00000170264",34.7453230515295,-0.689762939311694,0.323238794569712,-2.13391137109607,0.0328500364884997,0.0585774037166213,"FAM161A","84140","FAM161 centrosomal protein A"
"ENSG00000011376",687.880218198455,-0.158116337597003,0.0741096325395171,-2.1335463714881,0.0328799319146914,0.0586236272470521,"LARS2","23395","leucyl-tRNA synthetase 2, mitochondrial"
"ENSG00000156261",3510.61349322114,-0.0949238068798914,0.0445181640236779,-2.13224891371091,0.032986389302674,0.0588063300835733,"CCT8","10694","chaperonin containing TCP1 subunit 8"
"ENSG00000168263",1.21533943584025,-3.81916570739815,1.79135889172664,-2.13199360833661,0.0330073720070261,0.0588366275935319,"KCNV2","169522","potassium voltage-gated channel modifier subfamily V member 2"
"ENSG00000163479",4210.96560993555,0.0869209539544006,0.0407733018898089,2.13181052124027,0.0330224263635789,0.0588563516028319,"SSR2","6746","signal sequence receptor subunit 2"
"ENSG00000116525",311.787552113151,-0.226662336923586,0.106331564380927,-2.13165618547264,0.0330351212039922,0.0588718659552724,"TRIM62","55223","tripartite motif containing 62"
"ENSG00000175826",952.964386898117,-0.140424507968968,0.0659034250293117,-2.13076191270046,0.033108761590345,0.0589959744569988,"CTDNEP1","23399","CTD nuclear envelope phosphatase 1"
"ENSG00000189420",5.82917584658644,-1.68510443084663,0.7910321175812,-2.13026044504906,0.0331501172318185,0.0590625322591777,"ZFP92","139735","ZFP92 zinc finger protein"
"ENSG00000105298",343.425916136335,-0.218088818561032,0.102388802135472,-2.13000654380619,0.0331710731204815,0.0590927327722269,"CACTIN","58509","cactin, spliceosome C complex subunit"
"ENSG00000167081",269.731683515616,-0.239674196426517,0.112567920186136,-2.12915185809781,0.0332416984444916,0.0592113991126439,"PBX3","5090","PBX homeobox 3"
"ENSG00000166896",26.8707032012582,-0.742764571443102,0.349138045330699,-2.12742375509253,0.0333848901241396,0.0594592791998498,"ATP23","91419","ATP23 metallopeptidase and ATP synthase assembly factor homolog"
"ENSG00000172955",1.92046103919149,-3.38909172465396,1.593218485573,-2.12719834432192,0.0334036066503587,0.0594854330138072,"ADH6","130","alcohol dehydrogenase 6 (class V)"
"ENSG00000072210",64.1739966326962,-0.48505364482484,0.228105485231382,-2.12644445762809,0.0334662693380744,0.0595898307764844,"ALDH3A2","224","aldehyde dehydrogenase 3 family member A2"
"ENSG00000142303",115.879671199887,0.395149512622906,0.185880221069722,2.12582872103799,0.0335175236404523,0.0596738920949961,"ADAMTS10","81794","ADAM metallopeptidase with thrombospondin type 1 motif 10"
"ENSG00000106823",3.28954353065417,-2.50651435090405,1.17933428492188,-2.12536376068308,0.0335562717176226,0.0597356699953913,"ECM2","1842","extracellular matrix protein 2"
"ENSG00000141384",26.9596328043675,0.729188637405289,0.343101244856956,2.12528706419966,0.0335626669991214,0.0597398466527973,"TAF4B","6875","TATA-box binding protein associated factor 4b"
"ENSG00000166595",814.444904692766,0.155338515433191,0.0731122793254661,2.1246569914978,0.0336152446351328,0.0598262146377261,"CIAO2B","51647","cytosolic iron-sulfur assembly component 2B"
"ENSG00000102547",512.68247094922,0.181566903932343,0.0854765425053358,2.12417230049997,0.0336557385396759,0.0598910585471448,"CAB39L","81617","calcium binding protein 39 like"
"ENSG00000125375",102.117111371585,-0.38473229503409,0.181126523972227,-2.12410798041419,0.0336611153479382,0.0598934027790015,"DMAC2L","27109","distal membrane arm assembly component 2 like"
"ENSG00000103174",252.281537241625,0.250140780667706,0.117768546811444,2.12400328814619,0.033669868621452,0.0599017534837698,"NAGPA","51172","N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase"
"ENSG00000110801",211.757905625316,0.280507938590164,0.132073615052236,2.12387567705497,0.0336805407600466,0.0599135155984721,"PSMD9","5715","proteasome 26S subunit, non-ATPase 9"
"ENSG00000166004",170.967888415775,-0.317567391633693,0.149570453459159,-2.12319602093341,0.0337374292724962,0.0600074781779879,"CEP295","85459","centrosomal protein 295"
"ENSG00000121390",593.034283090823,0.168968794570138,0.0796667040710632,2.12094621636935,0.0339263287674485,0.0603361926994859,"PSPC1","55269","paraspeckle component 1"
"ENSG00000039523",1199.10999360107,-0.132356839046051,0.0624064169053043,-2.12088508857815,0.0339314738100841,0.0603380697353237,"RIPOR1","79567","RHO family interacting cell polarization regulator 1"
"ENSG00000178734",3.0428183059429,-2.52056563106766,1.18854657792304,-2.12071253906792,0.0339460006658543,0.0603566273588834,"LMO7DN","729420","LMO7 downstream neighbor"
"ENSG00000119878",218.927170808571,0.276698203149112,0.130636461944849,2.11807790129777,0.0341684707391446,0.0607448629094275,"CRIPT","9419","CXXC repeat containing interactor of PDZ3 domain"
"ENSG00000258102",16.0728814826425,0.971365109642496,0.458659691657844,2.11783404408497,0.0341891250233494,0.0607742591077708,"MAP1LC3B2","643246","microtubule associated protein 1 light chain 3 beta 2"
"ENSG00000145022",543.831994106562,-0.182666901967832,0.0862639179651259,-2.11753542241936,0.0342144322953515,0.0608119183334075,"TCTA","6988","T cell leukemia translocation altered"
"ENSG00000150995",128.715346042887,-0.335722630564659,0.1585608399556,-2.11731112586605,0.0342334512685191,0.0608383931601699,"ITPR1","3708","inositol 1,4,5-trisphosphate receptor type 1"
"ENSG00000266524",9.77069156165886,1.24643126105643,0.588771107306597,2.11700480133677,0.0342594403064932,0.0608772470531133,"GDF10","2662","growth differentiation factor 10"
"ENSG00000079102",84.9238832482855,-0.416896212952146,0.197017054534171,-2.11604124291605,0.0343413000264653,0.0610153589343051,"RUNX1T1","862","RUNX1 partner transcriptional co-repressor 1"
"ENSG00000087299",66.3916792256515,-0.471292037984945,0.22273462211425,-2.11593524846442,0.0343503150482273,0.0610240274800175,"L2HGDH","79944","L-2-hydroxyglutarate dehydrogenase"
"ENSG00000112130",372.60218512563,0.219476691494452,0.103773795737552,2.11495291209658,0.0344339608084843,0.0611652609882468,"RNF8","9025","ring finger protein 8"
"ENSG00000135898",1.88307467841552,-3.36672851435915,1.59214445208396,-2.11458734787063,0.0344651329345414,0.0612058944771575,"GPR55","9290","G protein-coupled receptor 55"
"ENSG00000129159",10.7787111777293,1.16960837397982,0.553102495941629,2.11463224729915,0.0344613030049618,0.0612058944771575,"KCNC1","3746","potassium voltage-gated channel subfamily C member 1"
"ENSG00000083444",10160.1427997413,0.0864413026703092,0.040890550928613,2.11396766996901,0.034518028729221,0.0612924534686396,"PLOD1","5351","procollagen-lysine,2-oxoglutarate 5-dioxygenase 1"
"ENSG00000056998",176.367771727941,-0.302624005675062,0.143171351045049,-2.11371900499732,0.0345392742975381,0.06131731269582,"GYG2","8908","glycogenin 2"
"ENSG00000138600",986.616713362535,-0.14032595405853,0.066388570137404,-2.1137065276161,0.0345403406408404,0.06131731269582,"SPPL2A","84888","signal peptide peptidase like 2A"
"ENSG00000008277",9.6689321657288,1.33070154557562,0.629958661688366,2.11236328112256,0.0346553019205482,0.0615139947709057,"ADAM22","53616","ADAM metallopeptidase domain 22"
"ENSG00000068024",164.142471758283,-0.306810507119143,0.145297223603147,-2.11160612371465,0.0347202468847525,0.0616157305733075,"HDAC4","9759","histone deacetylase 4"
"ENSG00000131013",493.524731559966,-0.183998656838771,0.0871371740550633,-2.11159770596301,0.0347209694988802,0.0616157305733075,"PPIL4","85313","peptidylprolyl isomerase like 4"
"ENSG00000084628",2.9036877283983,2.85683703274404,1.35325854629304,2.11107998583843,0.0347654374006814,0.0616872235008604,"NKAIN1","79570","sodium/potassium transporting ATPase interacting 1"
"ENSG00000170745",64.5538500111896,-0.482847169388656,0.228749797693951,-2.11080916466937,0.0347887180815252,0.061721109496732,"KCNS3","3790","potassium voltage-gated channel modifier subfamily S member 3"
"ENSG00000177494",3.67453116289406,-2.22988819957859,1.05669869635293,-2.1102403242048,0.034837660837105,0.0618005107599672,"ZBED2","79413","zinc finger BED-type containing 2"
"ENSG00000115041",51.7843818705463,-0.541606590040731,0.256715184273076,-2.10975673906615,0.034879314494062,0.0618669639390948,"KCNIP3","30818","potassium voltage-gated channel interacting protein 3"
"ENSG00000164169",146.579626645956,-0.310794908410348,0.147361791935805,-2.10906032240528,0.0349393751313996,0.0619660464825904,"PRMT9","90826","protein arginine methyltransferase 9"
"ENSG00000104064",479.274367556133,0.18707115257511,0.0887093231179334,2.10881050604355,0.0349609414001143,0.0619968424780392,"GABPB1","2553","GA binding protein transcription factor subunit beta 1"
"ENSG00000152669",3.25922429230413,2.45226691847346,1.16311929836522,2.10835373630216,0.0350004030303047,0.0620593614119836,"CCNO","10309","cyclin O"
"ENSG00000156113",2201.95109340311,-0.126946485586301,0.0602478628349956,-2.10707035258622,0.0351114817625592,0.0622488346460945,"KCNMA1","3778","potassium calcium-activated channel subfamily M alpha 1"
"ENSG00000204366",97.461771197813,-0.386876671540633,0.183704382777309,-2.10597409648965,0.0352066024979185,0.0624099739582229,"ZBTB12","221527","zinc finger and BTB domain containing 12"
